meter_id,customer_id,unit_type,construction_year,energy_label
1750,1414,single_family_house,1957,D
1751,1110,single_family_house,1956,""
1752,435,single_family_house,1975,D
1753,2648,single_family_house,1924,""
1754,562,single_family_house,1960,C
1755,140,single_family_house,1954,""
1756,2713,single_family_house,1962,""
1757,2256,single_family_house,1925,E
1758,568,single_family_house,1961,""
1759,3073,apartment,2003,""
1760,2889,terraced_house,1972,B
1761,864,terraced_house,1923,""
1762,1988,single_family_house,2017,D
1763,2406,single_family_house,1900,""
1764,2697,single_family_house,1983,C
1765,558,non_residential,1950,""
1766,2791,single_family_house,1962,C
1767,1662,single_family_house,1959,""
1768,1512,single_family_house,1914,""
1769,2794,terraced_house,1900,D
1770,2315,single_family_house,1977,""
1771,405,single_family_house,1922,E
1772,1523,single_family_house,1967,E
1773,1655,terraced_house,1951,D
1774,1443,single_family_house,2013,A
1775,2337,unclear,,C
1776,3081,single_family_house,1925,D
1777,1710,single_family_house,1907,E
1778,2382,single_family_house,1961,D
1779,179,single_family_house,1972,""
1780,289,apartment,2003,""
1781,2730,single_family_house,1963,C
1782,175,single_family_house,2007,""
1783,658,single_family_house,1974,""
1784,1498,single_family_house,2016,A
1785,362,single_family_house,1954,""
1786,625,apartment,2006,C
1787,2253,terraced_house,1972,""
1788,818,single_family_house,2016,A
1789,1599,single_family_house,1959,""
1790,347,single_family_house,2014,A
1791,496,single_family_house,2011,""
1792,527,single_family_house,1963,""
1793,2442,single_family_house,1968,C
1794,1572,single_family_house,1972,""
1795,1878,single_family_house,1934,""
1796,2338,single_family_house,2018,A
1797,1241,single_family_house,1956,""
1798,2255,single_family_house,1959,""
1799,223,single_family_house,2014,A
1800,2052,single_family_house,1951,""
1801,3053,single_family_house,1962,""
1802,2840,single_family_house,1960,""
1803,32,single_family_house,1915,C
1804,2838,single_family_house,1927,""
1805,2884,single_family_house,1912,""
1806,89,single_family_house,1925,E
1807,2975,single_family_house,1970,""
1808,458,single_family_house,2016,A
1809,122,terraced_house,1981,""
1810,1771,single_family_house,1967,E
1811,1446,terraced_house,1983,B
1812,1365,single_family_house,1985,B
1813,2680,single_family_house,1977,A
1814,1106,single_family_house,1982,""
1815,2076,terraced_house,1957,""
1816,2398,single_family_house,1979,""
1817,1843,single_family_house,1958,D
1818,2193,single_family_house,1953,""
1819,2847,single_family_house,1930,F
1820,403,terraced_house,2015,""
1821,1192,single_family_house,1954,F
1822,1343,single_family_house,1964,""
1823,2797,unclear,,""
1824,297,terraced_house,1972,A
1825,2681,single_family_house,1970,""
1826,1859,single_family_house,1977,""
1827,2087,single_family_house,1958,""
1828,894,terraced_house,2005,""
1829,1458,terraced_house,1980,""
1830,201,single_family_house,1972,""
1831,1267,single_family_house,2014,A
1832,2937,single_family_house,1970,""
1833,1505,single_family_house,1957,E
1834,2091,single_family_house,1925,""
1835,83,terraced_house,1977,D
1836,615,single_family_house,1958,C
1837,485,single_family_house,1930,""
1838,424,single_family_house,2018,A
1839,714,single_family_house,1952,""
1840,1865,single_family_house,1967,""
1841,2805,single_family_house,1971,""
1842,1990,single_family_house,2014,A
1843,1450,single_family_house,1961,E
1844,281,terraced_house,2004,""
1845,1949,single_family_house,1926,""
1846,58,apartment,2006,C
1847,1374,single_family_house,1974,C
1848,2044,single_family_house,1962,""
1849,268,terraced_house,2017,""
1850,2553,terraced_house,1985,""
1851,2525,terraced_house,1972,B
1852,1611,single_family_house,1920,D
1853,994,single_family_house,1892,""
1854,1680,terraced_house,2000,B
1855,85,single_family_house,1947,""
1856,1322,single_family_house,1932,C
1857,252,single_family_house,1974,""
1858,477,single_family_house,1963,D
1859,1282,single_family_house,1971,D
1860,1186,single_family_house,1961,D
1861,1736,single_family_house,1973,""
1862,1471,terraced_house,1972,""
1863,2953,single_family_house,1927,""
1864,2357,terraced_house,2016,""
1865,3117,single_family_house,1954,""
1866,1567,single_family_house,2014,A
1867,676,non_residential,1957,""
1868,2262,single_family_house,1958,""
1869,62,single_family_house,1999,""
1870,2117,single_family_house,1955,C
1871,1142,single_family_house,1985,""
1872,642,single_family_house,1948,E
1873,869,single_family_house,1966,""
1874,2654,single_family_house,1949,""
1875,1991,single_family_house,1984,""
1876,570,single_family_house,1889,""
1877,141,single_family_house,1955,G
1878,884,single_family_house,1956,E
1879,584,single_family_house,1954,D
1880,38,single_family_house,1972,D
1881,394,single_family_house,1977,""
1882,291,single_family_house,1969,""
1883,2171,single_family_house,1954,C
1884,2765,single_family_house,1908,""
1885,2049,single_family_house,2018,A
1886,473,terraced_house,2016,A
1887,2083,single_family_house,1959,""
1888,2811,single_family_house,1960,""
1889,1447,terraced_house,1972,""
1890,2578,single_family_house,1982,""
1891,1376,single_family_house,1958,""
1892,2244,single_family_house,1925,""
1893,588,single_family_house,1953,""
1894,1059,single_family_house,1967,C
1895,605,single_family_house,1910,""
1896,1001,single_family_house,1960,D
1897,1630,single_family_house,1980,C
1898,1046,single_family_house,1968,E
1899,2888,terraced_house,2018,A
1900,1445,single_family_house,1971,E
1901,965,terraced_house,1856,""
1902,181,terraced_house,1961,""
1903,988,single_family_house,1956,D
1904,2591,single_family_house,1927,D
1905,878,single_family_house,1974,""
1906,877,single_family_house,1969,""
1907,736,single_family_house,1950,F
1908,624,single_family_house,1974,""
1909,1047,single_family_house,1972,""
1910,1379,single_family_house,1959,""
1911,2554,terraced_house,1972,B
1912,308,single_family_house,1939,""
1913,2229,single_family_house,1953,C
1914,2586,single_family_house,1920,""
1915,2944,single_family_house,1957,G
1916,2154,single_family_house,1971,""
1917,951,single_family_house,1957,""
1918,2459,single_family_house,1971,C
1919,556,single_family_house,2014,A
1920,2403,single_family_house,1966,C
1921,2837,single_family_house,1953,""
1922,2548,terraced_house,1984,B
1923,2609,single_family_house,1972,""
1924,1612,single_family_house,1984,""
1925,738,unclear,,""
1926,1500,single_family_house,1973,""
1927,2496,terraced_house,2016,A
1928,982,single_family_house,1956,""
1929,1794,single_family_house,1965,""
1930,1436,single_family_house,1930,""
1931,357,single_family_house,1967,""
1932,1083,single_family_house,1955,""
1933,1481,single_family_house,1920,F
1934,1387,terraced_house,2001,""
1935,60,single_family_house,1969,""
1936,1994,unclear,,""
1937,1406,single_family_house,1964,D
1938,937,single_family_house,1951,""
1939,126,single_family_house,1956,""
1940,979,single_family_house,1973,D
1941,1258,terraced_house,2017,""
1942,3026,single_family_house,1966,""
1943,579,terraced_house,1951,D
1944,2189,single_family_house,1924,""
1945,765,single_family_house,1900,C
1946,2577,single_family_house,1970,""
1947,3014,single_family_house,1958,G
1948,1812,terraced_house,2016,A
1949,249,single_family_house,1986,""
1950,1896,single_family_house,1974,""
1951,1073,single_family_house,1957,D
1952,1619,single_family_house,1951,""
1953,553,terraced_house,1980,""
1954,1263,single_family_house,1925,F
1955,2178,single_family_house,1965,D
1956,2762,terraced_house,1974,C
1957,2587,single_family_house,1953,""
1958,1368,single_family_house,1974,""
1959,2798,unclear,,""
1960,1229,single_family_house,1960,""
1961,2235,single_family_house,2017,A
1962,559,single_family_house,1917,E
1963,2041,single_family_house,1975,""
1964,666,single_family_house,1968,""
1965,981,terraced_house,2002,""
1966,1749,single_family_house,1972,""
1967,1314,terraced_house,2009,""
1968,2758,single_family_house,1924,D
1969,2346,single_family_house,1880,G
1970,2558,single_family_house,1934,E
1971,2144,single_family_house,1974,""
1972,886,single_family_house,1900,""
1973,2882,single_family_house,1933,""
1974,2495,single_family_house,1963,""
1975,2834,single_family_house,1962,""
1976,3004,single_family_house,1960,""
1977,2561,single_family_house,1985,""
1978,49,single_family_house,1929,""
1979,643,single_family_house,1963,""
1980,855,single_family_house,1957,D
1981,985,unclear,,""
1982,1285,single_family_house,1976,""
1983,1277,single_family_house,1972,""
1984,1469,single_family_house,1983,""
1985,1114,single_family_house,1969,""
1986,1304,single_family_house,1960,D
1987,585,terraced_house,2017,""
1988,52,single_family_house,1960,""
1989,2626,single_family_house,1971,C
1990,1973,single_family_house,1969,""
1991,2167,single_family_house,1924,D
1992,144,terraced_house,1972,""
1993,2999,single_family_house,1966,C
1994,1287,single_family_house,1985,""
1995,1279,terraced_house,1980,""
1996,423,single_family_house,2008,B
1997,549,single_family_house,1951,""
1998,740,single_family_house,1917,""
1999,694,single_family_house,1960,""
2000,2370,single_family_house,1906,""
2001,17,single_family_house,1948,G
2002,2688,single_family_house,2017,A
2003,379,single_family_house,1969,""
2004,272,single_family_house,2017,A
2005,2504,single_family_house,1975,F
2006,901,single_family_house,1933,""
2007,774,terraced_house,1956,D
2008,208,single_family_house,1970,""
2009,2056,single_family_house,1962,D
2010,1323,single_family_house,1984,C
2011,1422,single_family_house,1960,""
2012,2531,single_family_house,1951,""
2013,456,single_family_house,2014,A
2014,2466,single_family_house,2012,B
2015,444,apartment,2006,C
2016,2782,single_family_house,1985,C
2017,720,single_family_house,1977,D
2018,1098,single_family_house,1892,""
2019,1923,single_family_house,1897,D
2020,2190,single_family_house,1958,D
2021,2188,single_family_house,1961,D
2022,306,apartment,2006,C
2023,618,single_family_house,2007,""
2024,1720,terraced_house,1984,B
2025,1877,terraced_house,1951,D
2026,2119,single_family_house,1952,""
2027,1013,single_family_house,1967,E
2028,3016,single_family_house,1970,D
2029,1284,single_family_house,1974,""
2030,2417,single_family_house,1960,""
2031,928,single_family_house,1966,""
2032,3,single_family_house,1963,""
2033,16,single_family_house,2014,A
2034,1054,single_family_house,1967,F
2035,2420,single_family_house,1971,""
2036,2738,apartment,2006,C
2037,1253,single_family_house,2017,A
2038,2691,apartment,2007,B
2039,1502,single_family_house,1971,D
2040,1898,single_family_house,1962,""
2041,154,single_family_house,2018,A
2042,1691,single_family_house,1925,""
2043,3092,single_family_house,1973,C
2044,3017,terraced_house,1985,C
2045,2344,single_family_house,1960,D
2046,1820,single_family_house,1965,""
2047,1028,single_family_house,1965,""
2048,681,single_family_house,1958,""
2049,1103,single_family_house,1961,""
2050,606,single_family_house,1971,""
2051,188,single_family_house,1974,""
2052,718,single_family_house,1972,""
2053,2835,single_family_house,1931,D
2054,623,terraced_house,1972,""
2055,1075,single_family_house,1925,""
2056,1165,single_family_house,1969,""
2057,21,single_family_house,1983,""
2058,157,single_family_house,1954,C
2059,2079,single_family_house,1973,""
2060,2599,single_family_house,1965,""
2061,2387,unclear,,""
2062,580,single_family_house,1946,""
2063,1211,unclear,,""
2064,2023,single_family_house,1973,E
2065,2620,terraced_house,2000,B
2066,2752,single_family_house,1944,""
2067,1914,terraced_house,1972,B
2068,544,single_family_house,1965,""
2069,352,single_family_house,1971,C
2070,2687,terraced_house,1982,""
2071,522,single_family_house,1959,F
2072,1663,terraced_house,2017,""
2073,1669,single_family_house,1953,D
2074,1092,single_family_house,2012,A
2075,2186,single_family_house,1956,""
2076,2072,single_family_house,1953,D
2077,2325,single_family_house,1969,D
2078,468,single_family_house,1959,C
2079,260,terraced_house,2004,""
2080,2891,single_family_house,1960,D
2081,2876,single_family_house,1916,C
2082,1976,single_family_house,2014,A
2083,837,terraced_house,1984,B
2084,381,single_family_house,1929,""
2085,2026,terraced_house,2004,B
2086,1533,terraced_house,2017,""
2087,1340,unclear,,""
2088,2571,single_family_house,1966,""
2089,247,single_family_house,1929,E
2090,191,single_family_house,1966,D
2091,304,single_family_house,1927,""
2092,1573,single_family_house,1959,G
2093,411,single_family_house,2018,A
2094,1147,single_family_house,1972,""
2095,446,apartment,2003,""
2096,1586,terraced_house,1972,B
2097,317,single_family_house,1974,E
2098,1029,single_family_house,1967,""
2099,1042,single_family_house,1974,""
2100,2640,single_family_house,1964,C
2101,2330,single_family_house,1977,""
2102,78,single_family_house,1966,""
2103,2228,terraced_house,2003,""
2104,238,single_family_house,1973,C
2105,966,single_family_house,1910,D
2106,102,terraced_house,2017,""
2107,2030,single_family_house,1940,""
2108,1993,terraced_house,2004,""
2109,1696,single_family_house,1983,D
2110,1712,single_family_house,1920,D
2111,2174,single_family_house,1984,C
2112,1320,single_family_house,2014,A
2113,1845,apartment,2006,C
2114,396,single_family_house,1961,""
2115,1315,single_family_house,1931,D
2116,2695,apartment,2006,C
2117,949,single_family_house,2002,""
2118,685,terraced_house,1983,""
2119,698,single_family_house,1900,""
2120,998,single_family_house,2014,A
2121,2596,terraced_house,1923,""
2122,1204,single_family_house,1900,F
2123,727,single_family_house,1985,C
2124,2843,single_family_house,1958,""
2125,2542,single_family_house,1957,""
2126,2509,single_family_house,2018,A
2127,3050,single_family_house,1972,D
2128,752,single_family_house,2014,A
2129,2619,terraced_house,1972,""
2130,2527,single_family_house,1913,""
2131,548,terraced_house,2002,""
2132,2366,single_family_house,2017,A
2133,193,single_family_house,1962,E
2134,207,terraced_house,2000,B
2135,926,single_family_house,0,F
2136,2390,single_family_house,1973,""
2137,631,single_family_house,1956,E
2138,2478,apartment,2007,B
2139,1603,single_family_house,2017,A
2140,520,single_family_house,1947,""
2141,2600,terraced_house,1961,""
2142,2163,single_family_house,1945,""
2143,2074,terraced_house,1963,D
2144,691,terraced_house,2016,""
2145,1648,single_family_house,1967,""
2146,2947,single_family_house,1984,C
2147,1559,single_family_house,1968,D
2148,784,single_family_house,1959,""
2149,1539,single_family_house,1963,""
2150,2637,single_family_house,1963,D
2151,1999,single_family_house,1973,""
2152,2254,single_family_house,1963,""
2153,504,single_family_house,1964,""
2154,2644,single_family_house,2022,A
2155,571,single_family_house,1934,""
2156,2887,single_family_house,1980,""
2157,2055,single_family_house,1880,""
2158,1537,terraced_house,1993,""
2159,1416,single_family_house,1920,""
2160,2288,single_family_house,1972,""
2161,2002,apartment,2003,""
2162,121,single_family_house,1966,D
2163,2295,single_family_house,2017,A
2164,809,single_family_house,1958,""
2165,192,single_family_house,1982,""
2166,2130,single_family_house,1927,""
2167,163,terraced_house,2005,""
2168,876,single_family_house,1969,""
2169,1816,single_family_house,2014,A
2170,2443,single_family_house,1926,""
2171,184,single_family_house,1958,""
2172,2143,terraced_house,2017,""
2173,540,single_family_house,1930,""
2174,2104,single_family_house,1962,""
2175,2641,single_family_house,2017,A
2176,1490,single_family_house,1959,""
2177,2719,single_family_house,1977,""
2178,29,single_family_house,2018,A
2179,789,terraced_house,2002,""
2180,2829,single_family_house,1965,""
2181,2153,single_family_house,1961,C
2182,547,single_family_house,1929,D
2183,1381,single_family_house,1952,""
2184,2921,single_family_house,1967,D
2185,1872,single_family_house,2015,A
2186,1375,single_family_house,1958,""
2187,1870,terraced_house,1956,D
2188,2068,apartment,2006,C
2189,2984,single_family_house,1971,""
2190,46,single_family_house,1985,""
2191,867,single_family_house,1918,""
2192,880,single_family_house,1904,E
2193,2050,single_family_house,1947,""
2194,3011,single_family_house,1910,E
2195,365,single_family_house,1980,""
2196,1753,apartment,1912,""
2197,1171,single_family_house,1972,D
2198,1066,terraced_house,1896,D
2199,936,single_family_house,1929,D
2200,1238,single_family_house,1961,""
2201,1113,terraced_house,1922,C
2202,1380,single_family_house,1927,""
2203,2470,unclear,,""
2204,1715,single_family_house,1961,""
2205,2802,terraced_house,1983,""
2206,2328,single_family_house,1961,D
2207,2508,single_family_house,1972,""
2208,1754,single_family_house,1959,""
2209,495,single_family_house,1967,""
2210,1932,terraced_house,1972,""
2211,2402,terraced_house,1977,C
2212,2988,single_family_house,1947,D
2213,904,terraced_house,2017,A
2214,860,single_family_house,1983,""
2215,1769,single_family_house,1967,D
2216,1602,terraced_house,1972,""
2217,2181,single_family_house,1952,""
2218,2155,terraced_house,2018,A
2219,1364,single_family_house,1980,""
2220,638,single_family_house,1962,""
2221,1625,single_family_house,1984,""
2222,2319,single_family_house,1970,""
2223,2227,single_family_house,1927,""
2224,2582,single_family_house,1961,E
2225,457,single_family_house,1959,F
2226,2915,single_family_house,1974,""
2227,3033,single_family_house,1922,""
2228,2184,single_family_house,1958,""
2229,3125,single_family_house,1968,E
2230,1426,single_family_house,1922,B
2231,2219,single_family_house,1955,""
2232,1545,single_family_house,1936,F
2233,1940,terraced_house,2008,""
2234,448,terraced_house,2018,A
2235,3099,single_family_house,1904,""
2236,2766,single_family_house,1961,""
2237,1549,terraced_house,1972,B
2238,2304,terraced_house,2005,""
2239,1509,single_family_house,1929,""
2240,3096,single_family_house,1930,E
2241,2521,single_family_house,1965,""
2242,1526,single_family_house,1975,""
2243,3054,single_family_house,1966,""
2244,2320,single_family_house,1976,""
2245,471,single_family_house,1930,""
2246,1937,single_family_house,1962,""
2247,158,single_family_house,1973,D
2248,2356,single_family_house,2018,A
2249,368,single_family_house,1975,""
2250,1758,single_family_house,1984,""
2251,1566,single_family_house,1971,""
2252,53,single_family_house,1931,D
2253,165,terraced_house,2018,A
2254,2747,single_family_house,1960,""
2255,2585,single_family_house,1966,""
2256,2137,unclear,,""
2257,1009,terraced_house,2015,""
2258,1188,terraced_house,1951,D
2259,2405,single_family_house,1961,""
2260,844,single_family_house,1965,D
2261,1220,single_family_house,1959,""
2262,1711,single_family_house,1920,D
2263,2012,single_family_house,1941,""
2264,1390,single_family_house,1976,""
2265,118,single_family_house,1970,E
2266,2431,terraced_house,1982,C
2267,977,single_family_house,1928,D
2268,2556,single_family_house,1920,""
2269,1190,terraced_house,1972,""
2270,1773,unclear,,""
2271,659,single_family_house,1930,""
2272,1800,single_family_house,1957,""
2273,2027,single_family_house,1962,""
2274,688,single_family_house,1960,""
2275,236,terraced_house,1965,""
2276,2660,single_family_house,1974,C
2277,2625,terraced_house,1972,""
2278,2792,single_family_house,1955,""
2279,2739,single_family_house,1982,D
2280,166,terraced_house,2004,""
2281,1227,terraced_house,1983,D
2282,1997,single_family_house,1979,""
2283,2890,terraced_house,2018,A
2284,328,single_family_house,1962,""
2285,1306,single_family_house,1970,D
2286,945,single_family_house,1970,D
2287,123,single_family_house,1927,C
2288,128,single_family_house,1974,""
2289,2067,single_family_house,1985,""
2290,2820,terraced_house,2003,""
2291,2897,terraced_house,1895,""
2292,1393,unclear,,""
2293,2913,single_family_house,1952,""
2294,635,single_family_house,1927,D
2295,2034,single_family_house,1949,E
2296,2148,single_family_house,1931,E
2297,1123,single_family_house,1947,D
2298,2893,single_family_house,1967,D
2299,1909,unclear,,""
2300,626,single_family_house,1952,""
2301,3046,terraced_house,1880,""
2302,3012,single_family_house,1961,""
2303,2632,single_family_house,1963,C
2304,2879,single_family_house,1952,""
2305,1731,single_family_house,1927,""
2306,2448,single_family_house,1967,""
2307,942,single_family_house,1959,""
2308,1955,single_family_house,1982,C
2309,1456,single_family_house,1979,""
2310,2575,single_family_house,1969,""
2311,1435,single_family_house,1986,""
2312,1802,terraced_house,1908,""
2313,972,single_family_house,2017,A
2314,2147,single_family_house,1920,""
2315,2804,single_family_house,1972,""
2316,2063,single_family_house,1924,""
2317,669,single_family_house,1968,C
2318,2690,terraced_house,1956,C
2319,2710,terraced_house,2003,""
2320,484,single_family_house,1968,""
2321,2976,single_family_house,1963,""
2322,1431,single_family_house,1927,""
2323,2215,single_family_house,1930,""
2324,168,single_family_house,1959,D
2325,656,terraced_house,2016,A
2326,2455,single_family_house,1962,D
2327,101,single_family_house,1947,""
2328,30,single_family_house,1976,""
2329,486,single_family_house,1972,D
2330,742,single_family_house,2009,""
2331,779,single_family_house,1960,""
2332,2168,single_family_house,1949,""
2333,331,single_family_house,1962,""
2334,3020,single_family_house,1974,""
2335,762,single_family_house,1960,E
2336,410,single_family_house,1985,""
2337,2233,apartment,2006,C
2338,1212,single_family_house,1930,D
2339,2714,single_family_house,2014,A
2340,1919,single_family_house,1936,D
2341,1215,single_family_house,1957,""
2342,800,single_family_house,1953,E
2343,1701,single_family_house,1965,""
2344,2528,unclear,,""
2345,1345,single_family_house,1959,E
2346,831,single_family_house,1939,D
2347,2930,terraced_house,1956,D
2348,377,single_family_house,1951,""
2349,80,unclear,,""
2350,2260,terraced_house,1965,C
2351,1962,single_family_house,1971,D
2352,2675,terraced_house,1951,D
2353,1809,single_family_house,1900,""
2354,1984,single_family_house,2010,""
2355,2771,single_family_house,1967,""
2356,2318,single_family_house,1910,""
2357,2904,single_family_house,1960,""
2358,3023,single_family_house,1960,""
2359,1966,single_family_house,1963,""
2360,320,single_family_house,1942,""
2361,1580,single_family_house,2012,""
2362,2631,single_family_house,1930,C
2363,3018,single_family_house,2015,A
2364,2651,single_family_house,1956,G
2365,766,apartment,2003,""
2366,1542,terraced_house,2016,A
2367,541,single_family_house,1900,""
2368,1945,single_family_house,1964,""
2369,2019,terraced_house,1987,""
2370,859,single_family_house,1957,""
2371,2733,terraced_house,1974,C
2372,2500,single_family_house,1934,""
2373,739,single_family_house,1922,""
2374,11,terraced_house,1972,B
2375,3062,single_family_house,1960,D
2376,2106,single_family_house,1928,E
2377,1252,single_family_house,1971,F
2378,1218,single_family_house,2015,A
2379,1470,single_family_house,1920,""
2380,2053,single_family_house,1954,""
2381,1610,single_family_house,1954,D
2382,601,single_family_house,1954,""
2383,670,single_family_house,1910,""
2384,279,single_family_house,1979,""
2385,433,single_family_house,1965,""
2386,2955,single_family_house,1963,""
2387,1805,single_family_house,1970,C
2388,976,single_family_house,1924,""
2389,887,single_family_house,1930,""
2390,71,single_family_house,1920,""
2391,2452,single_family_house,1973,""
2392,436,terraced_house,1957,E
2393,1473,unclear,,""
2394,1903,single_family_house,1913,E
2395,2574,terraced_house,2013,A
2396,319,single_family_house,1951,""
2397,2983,single_family_house,1967,D
2398,3070,single_family_house,1966,""
2399,2633,single_family_house,1997,""
2400,731,single_family_house,1930,""
2401,514,single_family_house,1955,""
2402,1409,single_family_house,1974,""
2403,993,single_family_house,1973,D
2404,2510,single_family_house,1981,""
2405,1839,single_family_house,1921,""
2406,1916,single_family_house,2016,A
2407,1882,single_family_house,1930,C
2408,1133,single_family_house,1974,""
2409,2501,single_family_house,1913,D
2410,1676,single_family_house,1975,""
2411,960,single_family_house,1985,""
2412,1488,single_family_house,1980,C
2413,1587,single_family_house,1985,""
2414,206,single_family_house,1966,E
2415,2712,single_family_house,1982,""
2416,1311,apartment,2003,""
2417,1569,terraced_house,1968,C
2418,1616,single_family_house,1985,E
2419,14,single_family_house,1976,""
2420,1969,single_family_house,1966,D
2421,1350,single_family_house,2017,A
2422,2450,single_family_house,1973,""
2423,1096,single_family_house,1965,""
2424,2395,single_family_house,1969,""
2425,689,single_family_house,1938,""
2426,932,single_family_house,1988,""
2427,1146,single_family_house,1934,""
2428,1240,single_family_house,1975,""
2429,2101,single_family_house,2017,A
2430,1519,single_family_house,1960,E
2431,991,single_family_house,1929,C
2432,2870,single_family_house,1974,D
2433,2141,single_family_house,1930,""
2434,801,apartment,1921,D
2435,610,single_family_house,1958,""
2436,1672,terraced_house,2003,""
2437,2718,single_family_house,1925,C
2438,219,single_family_house,1974,D
2439,215,single_family_house,1932,""
2440,997,single_family_house,2018,A
2441,2224,single_family_house,1969,""
2442,2284,single_family_house,1967,""
2443,583,single_family_house,1960,""
2444,1174,terraced_house,2016,A
2445,2919,single_family_house,2018,A
2446,614,single_family_house,1931,""
2447,906,unclear,,""
2448,3080,single_family_house,1963,""
2449,491,terraced_house,1981,""
2450,2954,single_family_house,1971,""
2451,262,single_family_house,1972,""
2452,2622,single_family_house,1959,""
2453,231,apartment,2003,""
2454,2283,single_family_house,1968,D
2455,355,single_family_house,1953,D
2456,3067,single_family_house,1976,""
2457,3102,single_family_house,2014,A
2458,307,single_family_house,1980,C
2459,2772,single_family_house,1929,D
2460,2685,single_family_house,1971,""
2461,2906,terraced_house,1971,""
2462,892,terraced_house,2004,""
2463,503,single_family_house,2013,A
2464,2196,single_family_house,1976,""
2465,2234,single_family_house,1966,""
2466,835,single_family_house,1966,""
2467,2276,single_family_house,1967,D
2468,780,single_family_house,1966,D
2469,3120,single_family_house,1958,C
2470,1143,single_family_house,1966,""
2471,2806,single_family_house,1937,D
2472,2191,single_family_house,1967,""
2473,1176,single_family_house,1952,C
2474,1752,single_family_house,1959,""
2475,1457,single_family_house,1974,""
2476,2969,terraced_house,2017,""
2477,2248,terraced_house,1964,""
2478,2077,single_family_house,1984,""
2479,2971,single_family_house,2014,A
2480,1438,single_family_house,1985,C
2481,2943,unclear,,A
2482,341,single_family_house,1957,""
2483,702,single_family_house,1979,""
2484,2258,single_family_house,1957,D
2485,1482,single_family_house,1910,""
2486,389,single_family_house,1974,C
2487,1341,single_family_house,1969,""
2488,452,terraced_house,2009,""
2489,897,unclear,,""
2490,2783,single_family_house,1921,""
2491,1058,single_family_house,1972,D
2492,370,single_family_house,1987,""
2493,2555,terraced_house,1984,B
2494,1832,terraced_house,2017,""
2495,2768,single_family_house,2005,""
2496,1167,single_family_house,1973,""
2497,2444,single_family_house,1920,""
2498,816,single_family_house,1962,""
2499,764,single_family_house,1958,""
2500,155,single_family_house,1883,D
2501,1312,single_family_house,2012,""
2502,1261,single_family_house,1951,""
2503,3036,single_family_house,2016,A
2504,1463,single_family_house,2014,A
2505,806,terraced_house,2013,A
2506,180,single_family_house,1930,""
2507,651,single_family_house,2017,A
2508,463,single_family_house,1925,""
2509,940,single_family_house,1960,""
2510,1125,single_family_house,1953,""
2511,2035,single_family_house,1959,C
2512,2389,terraced_house,1972,B
2513,2046,single_family_house,1930,""
2514,1688,single_family_house,1971,""
2515,2540,terraced_house,1984,B
2516,506,terraced_house,2013,A
2517,2755,single_family_house,1986,""
2518,2664,single_family_house,1984,""
2519,1910,single_family_house,1904,D
2520,1000,single_family_house,1926,C
2521,1656,single_family_house,1969,C
2522,1338,single_family_house,1952,E
2523,1383,single_family_house,1966,""
2524,938,single_family_house,1925,""
2525,282,single_family_house,1928,""
2526,269,single_family_house,1964,""
2527,120,single_family_house,2015,A
2528,899,single_family_house,1966,D
2529,1972,apartment,1926,D
2530,914,terraced_house,1981,""
2531,1780,single_family_house,1971,E
2532,2512,single_family_house,1954,""
2533,2062,single_family_house,1895,""
2534,292,single_family_house,1974,""
2535,1724,single_family_house,1913,""
2536,2974,single_family_house,1974,""
2537,594,single_family_house,1966,F
2538,1889,apartment,2007,B
2539,348,single_family_house,1953,C
2540,3040,terraced_house,1957,D
2541,2564,single_family_house,2009,""
2542,1899,single_family_house,1967,E
2543,2472,apartment,2006,C
2544,2831,single_family_house,1914,""
2545,1658,single_family_house,1929,""
2546,3021,single_family_house,1980,""
2547,2722,terraced_house,2003,""
2548,2529,single_family_house,2017,A
2549,2456,single_family_house,1928,""
2550,257,single_family_house,1968,""
2551,619,terraced_house,2006,""
2552,2271,single_family_house,1915,C
2553,1109,unclear,,""
2554,1544,single_family_house,1910,F
2555,1300,single_family_house,1969,""
2556,1835,single_family_house,2014,A
2557,2476,single_family_house,1953,""
2558,627,single_family_house,1933,""
2559,933,single_family_house,1965,""
2560,888,single_family_house,1962,C
2561,2128,terraced_house,1856,""
2562,2583,single_family_house,1970,""
2563,419,single_family_house,1967,""
2564,1954,single_family_house,1961,D
2565,1034,single_family_house,1920,""
2566,130,terraced_house,1993,""
2567,510,single_family_house,2013,A
2568,2793,terraced_house,1951,D
2569,2635,single_family_house,1965,""
2570,1942,single_family_house,2017,A
2571,460,single_family_house,1959,C
2572,37,single_family_house,1957,""
2573,3124,single_family_house,1982,C
2574,23,unclear,,""
2575,1362,terraced_house,2008,""
2576,3003,single_family_house,1964,""
2577,1094,single_family_house,1963,""
2578,2005,single_family_house,1970,""
2579,952,single_family_house,1916,""
2580,2883,unclear,,""
2581,891,single_family_house,1968,""
2582,2848,single_family_house,2017,A
2583,1008,single_family_house,2004,""
2584,3037,single_family_house,1919,""
2585,1868,single_family_house,1937,""
2586,1697,single_family_house,1979,""
2587,829,terraced_house,1982,""
2588,233,single_family_house,1920,""
2589,1924,terraced_house,1972,B
2590,3110,single_family_house,1974,""
2591,3084,single_family_house,1984,C
2592,1631,single_family_house,2014,A
2593,465,terraced_house,1972,""
2594,117,single_family_house,1960,""
2595,1477,apartment,2006,C
2596,1649,single_family_house,1968,""
